AgentID,DeferralRate,IsParticipating,EmploymentStatus,Year
DUMMY_EX_607634_007671,0.03,True,Active Continuous,2026
DUMMY_EX_795258_002466,0.01,True,Active Continuous,2026
DUMMY_EX_461428_008253,0.06,True,Active Continuous,2026
DUMMY_EX_260619_008940,0.05,True,Active Continuous,2026
212,0.06,True,Active Continuous,2026
DUMMY_EX_274272_008139,0.03,True,Active Continuous,2026
DUMMY_EX_799338_004238,0.04,True,Active Continuous,2026
DUMMY_EX_400332_003817,0.04,True,Active Continuous,2026
DUMMY_EX_456705_005979,0.03,True,Active Continuous,2026
307,0.06,True,Active Continuous,2026
1361,0.06,True,Active Continuous,2026
DUMMY_EX_592180_005289,0.03,True,Active Continuous,2026
DUMMY_EX_962032_007156,0.02,True,Active Continuous,2026
556,0.03,True,Active Continuous,2026
DUMMY_EX_387303_007542,0.01,True,Active Continuous,2026
96,0.06,True,Active Continuous,2026
DUMMY_EX_805815_008609,0.0600,True,Active Continuous,2026
DUMMY_EX_726006_009958,0.03,True,Active Continuous,2026
797,0.1,True,Active Continuous,2026
DUMMY_EX_972912_005901,0.03,True,Active Continuous,2026
DUMMY_EX_328483_006725,0.01,True,Active Continuous,2026
DUMMY_EX_915904_005475,0.01,True,Active Continuous,2026
DUMMY_EX_793678_005449,0.06,True,Active Continuous,2026
DUMMY_EX_953183_008836,0.03,True,Active Continuous,2026
DUMMY_EX_455111_003546,0.03,True,Active Continuous,2026
DUMMY_EX_773985_003723,0.07,True,Active Continuous,2026
DUMMY_EX_273159_004409,0.03,True,Active Continuous,2026
DUMMY_EX_297876_008598,0.07,True,Active Continuous,2026
DUMMY_EX_221742_008770,0.03,True,Active Continuous,2026
DUMMY_EX_463034_007470,0.03,True,Active Continuous,2026
1489,0.06,True,Active Continuous,2026
DUMMY_EX_529215_004023,0.04,True,Active Continuous,2026
DUMMY_EX_530896_007853,0.03,True,Active Continuous,2026
148,0.1,True,Active Continuous,2026
DUMMY_EX_821734_004802,0.05,True,Active Continuous,2026
DUMMY_EX_549867_003969,0.06,True,Active Continuous,2026
1196,0.06,True,Active Continuous,2026
DUMMY_EX_119809_003379,0.03,True,Active Continuous,2026
DUMMY_EX_178001_005709,0.1,True,Active Continuous,2026
1022,0.06,True,Active Continuous,2026
16,0.06,True,Active Continuous,2026
DUMMY_EX_488891_008710,0.05,True,Active Continuous,2026
DUMMY_NH_415705_001426,0.06,True,Active Continuous,2026
DUMMY_EX_121385_008906,0.06,True,Active Continuous,2026
470,0.06,True,Active Continuous,2026
DUMMY_EX_685557_001629,0.03,True,Active Continuous,2026
DUMMY_EX_520808_008638,0.1,True,Active Continuous,2026
1144,0.0600,True,Active Continuous,2026
1280,0.06,True,Active Continuous,2026
DUMMY_EX_264989_002452,0.02,True,Active Continuous,2026
DUMMY_EX_917413_003515,0.03,True,Active Continuous,2026
834,0.06,True,Active Continuous,2026
DUMMY_EX_926940_005938,0.05,True,Active Continuous,2026
DUMMY_EX_743868_006462,0.06,True,Active Continuous,2026
DUMMY_EX_629861_009684,0.03,True,Active Continuous,2026
DUMMY_EX_991617_009759,0.1,True,Active Continuous,2026
DUMMY_EX_180469_008799,0.07,True,Active Continuous,2026
DUMMY_EX_622842_002947,0.03,True,Active Continuous,2026
DUMMY_EX_826316_009535,0.06,True,Active Continuous,2026
DUMMY_EX_480809_008698,0.03,True,Active Continuous,2026
DUMMY_EX_511585_001551,0.03,True,Active Continuous,2026
DUMMY_EX_599116_005956,0.1,True,Active Continuous,2026
791,0.06,True,Active Continuous,2026
DUMMY_EX_600518_007908,0.04,True,Active Continuous,2026
DUMMY_EX_409143_004554,0.02,True,Active Continuous,2026
DUMMY_EX_976542_003375,0.03,True,Active Continuous,2026
350,0.06,True,Active Continuous,2026
DUMMY_EX_353084_007118,0.08,True,Active Continuous,2026
DUMMY_EX_523843_004967,0.03,True,Active Continuous,2026
1658,0.06,True,Active Continuous,2026
DUMMY_EX_302195_005837,0.03,True,Active Continuous,2026
DUMMY_EX_948210_006794,0.02,True,Active Continuous,2026
DUMMY_EX_169739_006245,0.03,True,Active Continuous,2026
418,0.1,True,Active Continuous,2026
DUMMY_EX_796345_002132,0.03,True,Active Continuous,2026
507,0.06,True,Active Continuous,2026
DUMMY_EX_548048_002967,0.06,True,Active Continuous,2026
DUMMY_EX_346277_005724,0.04,True,Active Continuous,2026
DUMMY_EX_700243_002081,0.04,True,Active Continuous,2026
DUMMY_EX_644625_004539,0.1,True,Active Continuous,2026
DUMMY_EX_672814_002758,0.1,True,Active Continuous,2026
1083,0.06,True,Active Continuous,2026
DUMMY_EX_821399_002621,0.06,True,Active Continuous,2026
DUMMY_EX_932388_001924,0.05,True,Active Continuous,2026
DUMMY_EX_778307_007898,0.05,True,Active Continuous,2026
DUMMY_EX_823282_002461,0.03,True,Active Continuous,2026
1188,0.06,True,Active Continuous,2026
DUMMY_EX_438117_006068,0.03,True,Active Continuous,2026
1017,0.06,True,Active Continuous,2026
DUMMY_EX_874306_007941,0.04,True,Active Continuous,2026
202,0.1,True,Active Continuous,2026
563,0.06,True,Active Continuous,2026
1343,0.06,True,Active Continuous,2026
743,0.06,True,Active Continuous,2026
DUMMY_EX_752504_009594,0.05,True,Active Continuous,2026
DUMMY_EX_153810_006797,0.07,True,Active Continuous,2026
DUMMY_EX_138527_002793,0.03,True,Active Continuous,2026
DUMMY_EX_819677_001795,0.03,True,Active Continuous,2026
DUMMY_EX_758266_009395,0.03,True,Active Continuous,2026
DUMMY_EX_440021_004791,0.03,True,Active Continuous,2026
DUMMY_EX_193078_006590,0.06,True,Active Continuous,2026
DUMMY_EX_270140_009193,0.04,True,Active Continuous,2026
DUMMY_EX_751575_002733,0.03,True,Active Continuous,2026
DUMMY_EX_264961_007054,0.07,True,Active Continuous,2026
DUMMY_NH_769455_000209,0.06,True,Active Continuous,2026
393,0.06,True,Active Continuous,2026
DUMMY_EX_861019_001680,0.03,True,Active Continuous,2026
DUMMY_EX_982111_009072,0.04,True,Active Continuous,2026
DUMMY_EX_833976_004564,0.02,True,Active Continuous,2026
DUMMY_EX_289492_005124,0.03,True,Active Continuous,2026
DUMMY_NH_717567_000965,0.05,True,Active Continuous,2026
DUMMY_EX_316440_005939,0.06,True,Active Continuous,2026
DUMMY_EX_740320_009675,0.1,True,Active Continuous,2026
516,0.03,True,Active Continuous,2026
DUMMY_EX_904521_005629,0.03,True,Active Continuous,2026
DUMMY_EX_970813_003407,0.1,True,Active Continuous,2026
DUMMY_EX_748496_009633,0.03,True,Active Continuous,2026
DUMMY_EX_475310_008358,0.03,True,Active Continuous,2026
DUMMY_EX_452090_004682,0.03,True,Active Continuous,2026
1195,0.06,True,Active Continuous,2026
DUMMY_EX_973347_002808,0.06,True,Active Continuous,2026
DUMMY_EX_685041_006738,0.02,True,Active Continuous,2026
DUMMY_EX_229585_006403,0.03,True,Active Continuous,2026
DUMMY_EX_631734_007001,0.05,True,Active Continuous,2026
778,0.06,True,Active Continuous,2026
DUMMY_EX_679602_006093,0.06,True,Active Continuous,2026
DUMMY_EX_259933_003597,0.03,True,Active Continuous,2026
DUMMY_EX_114258_006001,0.03,True,Active Continuous,2026
DUMMY_EX_844609_001663,0.03,True,Active Continuous,2026
DUMMY_EX_959735_005233,0.03,True,Active Continuous,2026
23,0.06,True,Active Continuous,2026
DUMMY_NH_933778_000341,0.03,True,Active Continuous,2026
DUMMY_EX_748932_009939,0.1,True,Active Continuous,2026
DUMMY_NH_396790_000755,0.03,True,Active Continuous,2026
DUMMY_NH_972446_001338,0.05,True,Active Continuous,2026
DUMMY_EX_856541_007416,0.03,True,Active Continuous,2026
DUMMY_EX_112021_004831,0.06,True,Active Continuous,2026
DUMMY_EX_566599_004207,0.06,True,Active Continuous,2026
DUMMY_NH_322368_000765,0.1,True,Active Continuous,2026
DUMMY_EX_303428_007837,0.05,True,Active Continuous,2026
DUMMY_EX_728217_007121,0.03,True,Active Continuous,2026
DUMMY_EX_213085_002260,0.1,True,Active Continuous,2026
DUMMY_NH_820398_001372,0.05,True,Active Continuous,2026
DUMMY_EX_223512_004091,0.03,True,Active Continuous,2026
DUMMY_EX_679896_003892,0.06,True,Active Continuous,2026
716,0.1,True,Active Continuous,2026
DUMMY_EX_540644_006979,0.03,True,Active Continuous,2026
DUMMY_EX_875365_005929,0.06,True,Active Continuous,2026
DUMMY_EX_247379_006239,0.03,True,Active Continuous,2026
DUMMY_EX_748473_006181,0.1,True,Active Continuous,2026
DUMMY_EX_292430_008295,0.05,True,Active Continuous,2026
DUMMY_EX_419827_001659,0.1,True,Active Continuous,2026
1585,0.06,True,Active Continuous,2026
DUMMY_EX_500914_006139,0.05,True,Active Continuous,2026
920,0.1,True,Active Continuous,2026
DUMMY_EX_652606_008662,0.1,True,Active Continuous,2026
DUMMY_EX_559978_009160,0.03,True,Active Continuous,2026
DUMMY_EX_391842_003567,0.04,True,Active Continuous,2026
DUMMY_EX_452907_001949,0.03,True,Active Continuous,2026
DUMMY_NH_517755_000713,0.03,True,Active Continuous,2026
52,0.0600,True,Active Continuous,2026
DUMMY_EX_840747_002686,0.03,True,Active Continuous,2026
DUMMY_EX_207187_006233,0.06,True,Active Continuous,2026
DUMMY_EX_384507_005527,0.03,True,Active Continuous,2026
DUMMY_EX_303203_007019,0.05,True,Active Continuous,2026
DUMMY_EX_618451_005981,0.05,True,Active Continuous,2026
DUMMY_EX_654857_003579,0.03,True,Active Continuous,2026
25,0.1,True,Active Continuous,2026
DUMMY_EX_936328_008790,0.05,True,Active Continuous,2026
DUMMY_EX_746201_001569,0.08,True,Active Continuous,2026
DUMMY_EX_354036_007292,0.03,True,Active Continuous,2026
DUMMY_EX_743540_006695,0.04,True,Active Continuous,2026
DUMMY_NH_798112_000463,0.04,True,Active Continuous,2026
DUMMY_EX_451354_004173,0.06,True,Active Continuous,2026
DUMMY_EX_817044_008588,0.03,True,Active Continuous,2026
1453,0.1,True,Active Continuous,2026
DUMMY_EX_271623_002588,0.03,True,Active Continuous,2026
DUMMY_EX_337193_009410,0.06,True,Active Continuous,2026
DUMMY_EX_857151_008902,0.01,True,Active Continuous,2026
DUMMY_EX_160402_002595,0.03,True,Active Continuous,2026
DUMMY_EX_920466_009746,0.03,True,Active Continuous,2026
DUMMY_EX_796753_001807,0.02,True,Active Continuous,2026
1532,0.06,True,Active Continuous,2026
825,0.00,False,Active Continuous,2026
DUMMY_EX_682378_008908,0.03,True,Active Continuous,2026
DUMMY_EX_683562_003562,0.06,True,Active Continuous,2026
DUMMY_EX_492539_002141,0.03,True,Active Continuous,2026
DUMMY_EX_995126_006996,0.05,True,Active Continuous,2026
DUMMY_EX_773655_002122,0.04,True,Active Continuous,2026
DUMMY_EX_882874_009683,0.06,True,Active Continuous,2026
DUMMY_EX_507835_002417,0.1,True,Active Continuous,2026
DUMMY_EX_779162_008160,0.03,True,Active Continuous,2026
DUMMY_EX_199713_008018,0.01,True,Active Continuous,2026
DUMMY_EX_662570_009841,0.03,True,Active Continuous,2026
DUMMY_EX_659251_007285,0.04,True,Active Continuous,2026
DUMMY_EX_615470_009792,0.03,True,Active Continuous,2026
DUMMY_EX_357272_006387,0.03,True,Active Continuous,2026
DUMMY_EX_975608_005725,0.03,True,Active Continuous,2026
DUMMY_EX_500173_008696,0.03,True,Active Continuous,2026
DUMMY_EX_868560_009413,0.1,True,Active Continuous,2026
DUMMY_EX_240658_002918,0.03,True,Active Continuous,2026
DUMMY_EX_216140_001984,0.03,True,Active Continuous,2026
DUMMY_EX_942537_008380,0.03,True,Active Continuous,2026
DUMMY_EX_544104_002320,0.02,True,Active Continuous,2026
DUMMY_EX_189054_004018,0.03,True,Active Continuous,2026
DUMMY_EX_837389_002925,0.1,True,Active Continuous,2026
DUMMY_EX_315660_008671,0.03,True,Active Continuous,2026
DUMMY_EX_133026_001937,0.05,True,Active Continuous,2026
DUMMY_EX_404248_004892,0.03,True,Active Continuous,2026
DUMMY_EX_557228_003069,0.03,True,Active Continuous,2026
DUMMY_EX_731608_008482,0.03,True,Active Continuous,2026
DUMMY_EX_214198_006150,0.06,True,Active Continuous,2026
DUMMY_EX_173485_007497,0.1,True,Active Continuous,2026
DUMMY_EX_806379_004297,0.03,True,Active Continuous,2026
DUMMY_EX_112680_007096,0.03,True,Active Continuous,2026
DUMMY_EX_997805_007696,0.03,True,Active Continuous,2026
907,0.1,True,Active Continuous,2026
225,0.06,True,Active Continuous,2026
DUMMY_EX_628688_005375,0.04,True,Active Continuous,2026
DUMMY_EX_467580_005902,0.01,True,Active Continuous,2026
DUMMY_EX_560317_001771,0.06,True,Active Continuous,2026
169,0.06,True,Active Continuous,2026
DUMMY_EX_840630_004252,0.03,True,Active Continuous,2026
DUMMY_EX_736241_002090,0.03,True,Active Continuous,2026
DUMMY_NH_536570_001020,0.03,True,Active Continuous,2026
DUMMY_EX_317993_002569,0.03,True,Active Continuous,2026
DUMMY_EX_752149_005384,0.03,True,Active Continuous,2026
DUMMY_EX_726147_009345,0.01,True,Active Continuous,2026
DUMMY_EX_664609_004280,0.06,True,Active Continuous,2026
DUMMY_EX_899019_007361,0.06,True,Active Continuous,2026
1328,0.1,True,Active Continuous,2026
DUMMY_NH_796057_000722,0.07,True,Active Continuous,2026
DUMMY_EX_599514_007498,0.03,True,Active Continuous,2026
DUMMY_EX_582962_006166,0.06,True,Active Continuous,2026
DUMMY_EX_889011_004240,0.04,True,Active Continuous,2026
DUMMY_EX_951837_007886,0.1,True,Active Continuous,2026
DUMMY_EX_251459_009455,0.06,True,Active Continuous,2026
1330,0.06,True,Active Continuous,2026
DUMMY_EX_632166_008362,0.02,True,Active Continuous,2026
517,0.06,True,Active Continuous,2026
DUMMY_EX_818742_004787,0.05,True,Active Continuous,2026
DUMMY_EX_168260_009823,0.03,True,Active Continuous,2026
DUMMY_EX_435136_008039,0.09,True,Active Continuous,2026
DUMMY_EX_910588_004070,0.08,True,Active Continuous,2026
DUMMY_EX_327287_002288,0.06,True,Active Continuous,2026
DUMMY_NH_767935_000592,0.05,True,Active Continuous,2026
DUMMY_EX_697090_005749,0.03,True,Active Continuous,2026
DUMMY_EX_503040_003349,0.03,True,Active Continuous,2026
1159,0.06,True,Active Continuous,2026
703,0.06,True,Active Continuous,2026
DUMMY_EX_519734_003311,0.05,True,Active Continuous,2026
881,0.06,True,Active Continuous,2026
DUMMY_EX_338934_003841,0.03,True,Active Continuous,2026
DUMMY_EX_799904_009695,0.00,False,Active Continuous,2026
DUMMY_EX_114639_006399,0.0600,True,Active Continuous,2026
DUMMY_EX_759298_004358,0.03,True,Active Continuous,2026
DUMMY_EX_845057_006301,0.03,True,Active Continuous,2026
DUMMY_EX_806721_005517,0.1,True,Active Continuous,2026
1401,0.1,True,Active Continuous,2026
1542,0.03,True,Active Continuous,2026
251,0.06,True,Active Continuous,2026
DUMMY_EX_719773_008712,0.03,True,Active Continuous,2026
DUMMY_EX_528650_002836,0.03,True,Active Continuous,2026
DUMMY_EX_441532_005473,0.03,True,Active Continuous,2026
DUMMY_EX_722979_009996,0.03,True,Active Continuous,2026
DUMMY_EX_331424_001930,0.08,True,Active Continuous,2026
DUMMY_EX_523722_009818,0.03,True,Active Continuous,2026
DUMMY_EX_358456_004457,0.03,True,Active Continuous,2026
1479,0.06,True,Active Continuous,2026
DUMMY_EX_278179_006072,0.1,True,Active Continuous,2026
1333,0.06,True,Active Continuous,2026
DUMMY_NH_372162_001267,0.03,True,Active Continuous,2026
240,0.1,True,Active Continuous,2026
DUMMY_EX_480968_009267,0.03,True,Active Continuous,2026
687,0.06,True,Active Continuous,2026
DUMMY_EX_501599_006146,0.03,True,Active Continuous,2026
DUMMY_EX_814351_004807,0.03,True,Active Continuous,2026
DUMMY_EX_970970_003020,0.04,True,Active Continuous,2026
DUMMY_NH_459364_000053,0.04,True,Active Continuous,2026
DUMMY_EX_883808_005136,0.06,True,Active Continuous,2026
DUMMY_EX_808037_004374,0.06,True,Active Continuous,2026
DUMMY_EX_855288_007958,0.03,True,Active Continuous,2026
DUMMY_EX_539466_008004,0.1,True,Active Continuous,2026
1581,0.06,True,Active Continuous,2026
DUMMY_NH_732227_000667,0.01,True,Active Continuous,2026
DUMMY_EX_127935_006890,0.03,True,Active Continuous,2026
DUMMY_NH_237947_000882,0.03,True,Active Continuous,2026
DUMMY_EX_730058_009520,0.05,True,Active Continuous,2026
DUMMY_EX_375983_005277,0.1,True,Active Continuous,2026
DUMMY_EX_812861_007431,0.03,True,Active Continuous,2026
DUMMY_EX_648869_002291,0.03,True,Active Continuous,2026
DUMMY_EX_588330_007167,0.03,True,Active Continuous,2026
DUMMY_EX_981390_002038,0.02,True,Active Continuous,2026
DUMMY_EX_992657_004642,0.09,True,Active Continuous,2026
DUMMY_EX_359849_004761,0.06,True,Active Continuous,2026
DUMMY_EX_299032_009531,0.01,True,Active Continuous,2026
DUMMY_NH_804325_001191,0.07,True,Active Continuous,2026
DUMMY_NH_641088_000861,0.06,True,Active Continuous,2026
DUMMY_NH_490390_001344,0.03,True,Active Continuous,2026
DUMMY_EX_462349_003087,0.03,True,Active Continuous,2026
762,0.06,True,Active Continuous,2026
375,0.06,True,Active Continuous,2026
445,0.06,True,Active Continuous,2026
DUMMY_EX_309231_004453,0.1,True,Active Continuous,2026
DUMMY_EX_499699_005900,0.1,True,Active Continuous,2026
DUMMY_EX_193545_005019,0.01,True,Active Continuous,2026
DUMMY_NH_785896_000603,0.1,True,Active Continuous,2026
DUMMY_EX_243723_001855,0.06,True,Active Continuous,2026
DUMMY_EX_539830_002015,0.03,True,Active Continuous,2026
DUMMY_EX_261430_002649,0.1,True,Active Continuous,2026
DUMMY_EX_108695_008977,0.06,True,Active Continuous,2026
DUMMY_EX_817065_006514,0.01,True,Active Continuous,2026
DUMMY_EX_327225_008921,0.04,True,Active Continuous,2026
DUMMY_EX_197809_006362,0.03,True,Active Continuous,2026
DUMMY_EX_857750_002727,0.03,True,Active Continuous,2026
DUMMY_EX_747256_006887,0.0600,True,Active Continuous,2026
DUMMY_EX_898483_005578,0.02,True,Active Continuous,2026
DUMMY_EX_450638_003587,0.03,True,Active Continuous,2026
DUMMY_EX_321793_006975,0.04,True,Active Continuous,2026
DUMMY_EX_596035_001697,0.03,True,Active Continuous,2026
DUMMY_EX_208212_009778,0.03,True,Active Continuous,2026
DUMMY_EX_165230_006218,0.06,True,Active Continuous,2026
DUMMY_EX_461922_008354,0.00,False,Active Continuous,2026
DUMMY_EX_745438_008701,0.04,True,Active Continuous,2026
DUMMY_EX_888996_008741,0.06,True,Active Continuous,2026
494,0.0600,True,Active Continuous,2026
DUMMY_EX_674661_009164,0.03,True,Active Continuous,2026
DUMMY_EX_205291_004250,0.03,True,Active Continuous,2026
DUMMY_NH_504349_000585,0.03,True,Active Continuous,2026
DUMMY_EX_895322_004968,0.03,True,Active Continuous,2026
DUMMY_EX_352253_003459,0.03,True,Active Continuous,2026
1488,0.06,True,Active Continuous,2026
DUMMY_NH_536867_000839,0.03,True,Active Continuous,2026
DUMMY_EX_715668_005351,0.04,True,Active Continuous,2026
DUMMY_EX_786358_002031,0.03,True,Active Continuous,2026
DUMMY_EX_190404_005370,0.04,True,Active Continuous,2026
DUMMY_EX_928756_007789,0.03,True,Active Continuous,2026
DUMMY_EX_175587_005797,0.03,True,Active Continuous,2026
DUMMY_EX_742379_007295,0.09,True,Active Continuous,2026
DUMMY_EX_367099_005235,0.02,True,Active Continuous,2026
DUMMY_EX_787530_004002,0.03,True,Active Continuous,2026
DUMMY_EX_188416_005584,0.03,True,Active Continuous,2026
DUMMY_EX_819051_005561,0.03,True,Active Continuous,2026
146,0.0600,True,Active Continuous,2026
DUMMY_EX_592954_007926,0.1,True,Active Continuous,2026
DUMMY_EX_279169_001773,0.03,True,Active Continuous,2026
DUMMY_EX_813640_005338,0.1,True,Active Continuous,2026
DUMMY_EX_779798_003190,0.03,True,Active Continuous,2026
DUMMY_EX_645792_001671,0.1,True,Active Continuous,2026
DUMMY_EX_868805_002505,0.03,True,Active Continuous,2026
DUMMY_EX_114963_006287,0.03,True,Active Continuous,2026
DUMMY_EX_622355_005481,0.03,True,Active Continuous,2026
DUMMY_EX_620117_006090,0.03,True,Active Continuous,2026
DUMMY_NH_639818_001227,0.07,True,Active Continuous,2026
DUMMY_EX_260371_009017,0.03,True,Active Continuous,2026
DUMMY_EX_185923_007456,0.04,True,Active Continuous,2026
DUMMY_EX_441130_004131,0.04,True,Active Continuous,2026
274,0.06,True,Active Continuous,2026
DUMMY_EX_649021_007142,0.00,False,Active Continuous,2026
DUMMY_EX_866031_005114,0.02,True,Active Continuous,2026
DUMMY_EX_908315_004523,0.05,True,Active Continuous,2026
DUMMY_EX_541431_001642,0.03,True,Active Continuous,2026
DUMMY_EX_622285_008795,0.07,True,Active Continuous,2026
DUMMY_EX_273893_005866,0.03,True,Active Continuous,2026
DUMMY_NH_568533_000072,0.06,True,Active Continuous,2026
DUMMY_EX_822660_009044,0.09,True,Active Continuous,2026
DUMMY_EX_340800_004998,0.03,True,Active Continuous,2026
DUMMY_EX_434938_006571,0.03,True,Active Continuous,2026
DUMMY_EX_369334_006943,0.03,True,Active Continuous,2026
DUMMY_EX_778387_009085,0.03,True,Active Continuous,2026
DUMMY_NH_453745_000211,0.06,True,Active Continuous,2026
DUMMY_EX_916398_002516,0.02,True,Active Continuous,2026
DUMMY_EX_602770_001583,0.05,True,Active Continuous,2026
